"Jl. Lintas Kalimantan Poros Tengah, Paal, Nanga Pinoh, Kabupaten Melawi, Kalimantan Barat 79672, Indonesia",Kabupaten Sanggau,Kalimantan Barat
"Jl. Firdaus 2 No.76, Pasiran, Singkawang Bar., Kota Singkawang, Kalimantan Barat 79122, Indonesia",Kota Singkawang,Kalimantan Barat
"Jl. Gusti M. Taufik No.21, Terusan, Mempawah Hilir, Pontianak, Kalimantan Barat 78912, Indonesia",Kabupaten Mempawah,Kalimantan Barat
"Jl. Basuki Rachmat No.75, Malo Jelayan, Kec. Bengkayang, Kabupaten Bengkayang, Kalimantan Barat 79214, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Prof. M.Yamin, Kota Baru, Pontianak, 78113, Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Jl. Raya Rasau Jaya No.96, Rasau Jaya Satu, Rasau Jaya, Kabupaten Kubu Raya, Kalimantan Barat 78382, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Sidas No.2,Kel. Tengah, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243",Kota Pontianak,Kalimantan Barat
"Jl. Sidas No.17, Tengah, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Tanjung Pura No.31, RT.04, Benua Melayu Laut, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Raya Jungkat No.49, Jungkat, Kec. Siantan, Pontianak, Kalimantan Barat 78351, Indonesia",Kabupaten Mempawah,Kalimantan Barat
"Jl. Merdeka Bodok, Rt 02 / Rw 01, Desa Pusat Damai, Kec. Parindu, Palem Jaya, Sanggau, Kabupaten Sanggau, Kalimantan Barat 78561",Kabupaten Sanggau,Kalimantan Barat
"Jl. Pangeran Adi No. 28, Kendawangan Kiri, Kab. Ketapang",Kabupaten Ketapang,Kalimantan Barat
"Jl. Jenderal Ahmad Yani No.6C, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113",Kota Pontianak,Kalimantan Barat
"Jl. Untung Suropati No.1, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Jenderal Ahmad Yani No.3 - 3 A, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78122",Kota Pontianak,Kalimantan Barat
"Jl. Khw. Hasyim No.229a, Mariana, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78244, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. R. Suprapto, Kel.Sampit, Kec. Delta Pawan, Kabupaten Ketapang, Kalimantan Barat",Kabupaten Ketapang,Kalimantan Barat
"Jl. R. Suprapto No 28 E-F, Sampit, Delta Pawan, Kabupaten Ketapang, Kalimantan Barat 78811, Indonesia",Kabupaten Ketapang,Kalimantan Barat
"Senyiur, Muara Ancalong, East Kutai Regency, East Kalimantan, Indonesia",Kabupaten Sanggau,Kalimantan Barat
"Jl. Jenderal Sudirman No.5, Ps. Pagi, Kec. Samarinda Kota, Kota Samarinda, Kalimantan Timur 75242, Indonesia",Kota Pontianak,Kalimantan Barat
"Jl. Oxigen, Guntung, Bontang Utara, Kota Bontang, Kalimantan Timur 75321, Indonesia",Kota Pontianak,Kalimantan Barat
"Gg. Hendrik Graha Indah No.RT. 36, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76139, Indonesia",Kabupaten Ketapang,Kalimantan Barat
"Jl. Adisucipto, Kec. S. Raya, Kab. Kubu Raya, Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Jl. Kom. Yos Sudarso, Pontianak, Kota Pontianak, Kalimantan Barat",Kota Pontianak,Kalimantan Barat
"Jalan P. Diponegoro, Singkawang Barat, Pasiran, Singkawang, Kota Singkawang, Kalimantan Barat 79111",Kota Singkawang,Kalimantan Barat
"Jl. Jend. Sudirman No.27, Mulia Baru, Delta Pawan, Kabupaten Ketapang, Kalimantan Barat 78821, Indonesia",Kabupaten Ketapang,Kalimantan Barat
"Jl. Cipto Mangunkusumo, Simpang Tiga, Kec. Loa Janan Ilir, Kota Samarinda, Kalimantan Timur 75131",Kota Pontianak,Kalimantan Barat
